	id	main_affiliation	category
1716	pub.1131471047	grid.1003.2	Environmental Sciences
1717	pub.1131471047	grid.7922.e	Environmental Science and Management
1718	pub.1131471047	grid.7922.e	Environmental Sciences
1719	pub.1131471047	grid.412151.2	Environmental Science and Management
1720	pub.1131471047	grid.412151.2	Environmental Sciences
1721	pub.1131471047	grid.411189.4	Environmental Science and Management
1722	pub.1131471047	grid.411189.4	Environmental Sciences
1723	pub.1131471047	grid.10863.3c	Environmental Science and Management
1724	pub.1131471047	grid.10863.3c	Environmental Sciences
1725	pub.1131471047	grid.444644.2	Environmental Science and Management
1726	pub.1131471047	grid.444644.2	Environmental Sciences
1727	pub.1131471047	grid.444233.6	Environmental Science and Management
1728	pub.1131471047	grid.444233.6	Environmental Sciences
1729	pub.1131471047	grid.412660.7	Environmental Science and Management
1730	pub.1131471047	grid.412660.7	Environmental Sciences
1731	pub.1131471047	grid.440435.2	Environmental Science and Management
1732	pub.1131471047	grid.440435.2	Environmental Sciences
1733	pub.1131471047	grid.4562.5	Environmental Science and Management
1734	pub.1131471047	grid.4562.5	Environmental Sciences
1735	pub.1131624623	grid.17635.36	Clinical Sciences
1736	pub.1131624623	grid.17635.36	Public Health and Health Services
1737	pub.1131624623	grid.17635.36	Medical and Health Sciences
1738	pub.1131624623	grid.4708.b	Clinical Sciences
1739	pub.1131624623	grid.4708.b	Public Health and Health Services
1740	pub.1131624623	grid.4708.b	Medical and Health Sciences
1741	pub.1131624623	grid.13097.3c	Clinical Sciences
1742	pub.1131624623	grid.13097.3c	Public Health and Health Services
1743	pub.1131624623	grid.13097.3c	Medical and Health Sciences
1744	pub.1131624687	grid.419837.0	Cardiorespiratory Medicine and Haematology
1745	pub.1131624687	grid.419837.0	Medical and Health Sciences
1746	pub.1131624687	grid.461820.9	Cardiorespiratory Medicine and Haematology
1747	pub.1131624687	grid.461820.9	Medical and Health Sciences
1748	pub.1131624687	grid.459927.4	Cardiorespiratory Medicine and Haematology
1749	pub.1131624687	grid.459927.4	Medical and Health Sciences
1750	pub.1131624687	grid.507576.6	Cardiorespiratory Medicine and Haematology
1751	pub.1131624687	grid.507576.6	Medical and Health Sciences
1752	pub.1131624687	grid.419835.2	Cardiorespiratory Medicine and Haematology
1753	pub.1131624687	grid.419835.2	Medical and Health Sciences
1754	pub.1131624687	grid.492781.1	Cardiorespiratory Medicine and Haematology
1755	pub.1131624687	grid.492781.1	Medical and Health Sciences
1756	pub.1131624687	grid.418466.9	Cardiorespiratory Medicine and Haematology
1757	pub.1131624687	grid.418466.9	Medical and Health Sciences
1758	pub.1131624687	grid.419802.6	Cardiorespiratory Medicine and Haematology
1759	pub.1131624687	grid.419802.6	Medical and Health Sciences
1760	pub.1131624687	grid.440250.7	Cardiorespiratory Medicine and Haematology
1761	pub.1131624687	grid.440250.7	Medical and Health Sciences
1762	pub.1131624687	grid.492033.f	Cardiorespiratory Medicine and Haematology
1763	pub.1131624687	grid.492033.f	Medical and Health Sciences
1764	pub.1131624687	grid.440206.4	Cardiorespiratory Medicine and Haematology
1765	pub.1131624687	grid.440206.4	Medical and Health Sciences
1766	pub.1131624687	grid.415600.6	Cardiorespiratory Medicine and Haematology
1767	pub.1131624687	grid.415600.6	Medical and Health Sciences
1768	pub.1131624687	grid.14778.3d	Cardiorespiratory Medicine and Haematology
1769	pub.1131624687	grid.14778.3d	Medical and Health Sciences
1770	pub.1131624687	grid.473452.3	Cardiorespiratory Medicine and Haematology
1771	pub.1131624687	grid.473452.3	Medical and Health Sciences
1772	pub.1131624687	grid.6936.a	Cardiorespiratory Medicine and Haematology
1773	pub.1131624687	grid.6936.a	Medical and Health Sciences
1774	pub.1131624687	grid.411095.8	Cardiorespiratory Medicine and Haematology
1775	pub.1131624687	grid.411095.8	Medical and Health Sciences
1776	pub.1131721397	grid.5491.9	Medical and Health Sciences
1777	pub.1131721397	grid.83440.3b	Medical and Health Sciences
1778	pub.1131721397	grid.417895.6	Medical and Health Sciences
1779	pub.1131721397	grid.451388.3	Medical and Health Sciences
1780	pub.1131721397	grid.189504.1	Medical and Health Sciences
1781	pub.1131721397	grid.4305.2	Medical and Health Sciences
1782	pub.1131721397	grid.4991.5	Medical and Health Sciences
1783	pub.1131721397	grid.150338.c	Medical and Health Sciences
1784	pub.1131721397	grid.21107.35	Medical and Health Sciences
1785	pub.1131721397	grid.4868.2	Medical and Health Sciences
1786	pub.1131721397	grid.38142.3c	Medical and Health Sciences
1787	pub.1131721397	grid.6612.3	Medical and Health Sciences
1788	pub.1131721397	grid.1012.2	Medical and Health Sciences
1789	pub.1131721397	grid.7445.2	Medical and Health Sciences
1790	pub.1131721397	grid.15781.3a	Medical and Health Sciences
1791	pub.1131721397	grid.59734.3c	Medical and Health Sciences
1792	pub.1131721397	grid.6572.6	Medical and Health Sciences
1793	pub.1131721397	grid.8991.9	Medical and Health Sciences
1794	pub.1131721397	grid.433854.d	Medical and Health Sciences
1795	pub.1131721397	grid.7340.0	Medical and Health Sciences
1796	pub.1131721397	grid.32224.35	Medical and Health Sciences
1797	pub.1131721397	grid.26009.3d	Medical and Health Sciences
1798	pub.1131721397	grid.5335.0	Medical and Health Sciences
1799	pub.1131748822	grid.5342.0	Zero Hunger
1800	pub.1131748822	grid.5342.0	Applied Economics
1801	pub.1131748822	grid.5342.0	Economics
1802	pub.1131748822	grid.5801.c	Zero Hunger
1803	pub.1131748822	grid.5801.c	Applied Economics
1804	pub.1131748822	grid.5801.c	Economics
1805	pub.1131748822	grid.34424.35	Zero Hunger
1806	pub.1131748822	grid.34424.35	Applied Economics
1807	pub.1131748822	grid.34424.35	Economics
1808	pub.1131748822	grid.419346.d	Zero Hunger
1809	pub.1131748822	grid.419346.d	Applied Economics
1810	pub.1131748822	grid.419346.d	Economics
1811	pub.1131748822	grid.419387.0	Zero Hunger
1812	pub.1131748822	grid.419387.0	Applied Economics
1813	pub.1131748822	grid.419387.0	Economics
1814	pub.1131748822	grid.418348.2	Zero Hunger
1815	pub.1131748822	grid.418348.2	Applied Economics
1816	pub.1131748822	grid.418348.2	Economics
1817	pub.1131748822	grid.4861.b	Zero Hunger
1818	pub.1131748822	grid.4861.b	Applied Economics
1819	pub.1131748822	grid.4861.b	Economics
1820	pub.1131748822	grid.418873.1	Zero Hunger
1821	pub.1131748822	grid.418873.1	Applied Economics
1822	pub.1131748822	grid.418873.1	Economics
1823	pub.1131796221	grid.144767.7	Good Health and Well Being
1824	pub.1131796221	grid.144767.7	Cardiorespiratory Medicine and Haematology
1825	pub.1131796221	grid.144767.7	Medical and Health Sciences
1826	pub.1131796221	grid.7841.a	Good Health and Well Being
1827	pub.1131796221	grid.7841.a	Cardiorespiratory Medicine and Haematology
1828	pub.1131796221	grid.7841.a	Medical and Health Sciences
1829	pub.1131796221	grid.413480.a	Good Health and Well Being
1830	pub.1131796221	grid.413480.a	Cardiorespiratory Medicine and Haematology
1831	pub.1131796221	grid.413480.a	Medical and Health Sciences
1832	pub.1131796221	grid.415093.a	Good Health and Well Being
1833	pub.1131796221	grid.415093.a	Cardiorespiratory Medicine and Haematology
1834	pub.1131796221	grid.415093.a	Medical and Health Sciences
1835	pub.1131796221	grid.477189.4	Good Health and Well Being
1836	pub.1131796221	grid.477189.4	Cardiorespiratory Medicine and Haematology
1837	pub.1131796221	grid.477189.4	Medical and Health Sciences
1838	pub.1131796221	grid.412004.3	Good Health and Well Being
1839	pub.1131796221	grid.412004.3	Cardiorespiratory Medicine and Haematology
1840	pub.1131796221	grid.412004.3	Medical and Health Sciences
1841	pub.1131796221	grid.4708.b	Good Health and Well Being
1842	pub.1131796221	grid.4708.b	Cardiorespiratory Medicine and Haematology
1843	pub.1131796221	grid.4708.b	Medical and Health Sciences
1844	pub.1131796221	grid.418230.c	Good Health and Well Being
1845	pub.1131796221	grid.418230.c	Cardiorespiratory Medicine and Haematology
1846	pub.1131796221	grid.418230.c	Medical and Health Sciences
1847	pub.1131846614	grid.17635.36	Medical and Health Sciences
1848	pub.1131846614	grid.13097.3c	Medical and Health Sciences
1849	pub.1131882484	grid.5330.5	Biological Sciences
1850	pub.1131882484	grid.5330.5	Medical and Health Sciences
1851	pub.1131882484	grid.411668.c	Biological Sciences
1852	pub.1131882484	grid.411668.c	Medical and Health Sciences
1853	pub.1131882484	grid.489540.4	Biological Sciences
1854	pub.1131882484	grid.489540.4	Medical and Health Sciences
1855	pub.1131920383	grid.6936.a	Medical Microbiology
1856	pub.1131920383	grid.6936.a	Medical and Health Sciences
1857	pub.1131920383	grid.7737.4	Medical Microbiology
1858	pub.1131920383	grid.7737.4	Medical and Health Sciences
1859	pub.1131920383	grid.10939.32	Medical Microbiology
1860	pub.1131920383	grid.10939.32	Medical and Health Sciences
1861	pub.1131920383	grid.15485.3d	Medical Microbiology
1862	pub.1131920383	grid.15485.3d	Medical and Health Sciences
1863	pub.1131920383	grid.14758.3f	Medical Microbiology
1864	pub.1131920383	grid.14758.3f	Medical and Health Sciences
1865	pub.1131920383	grid.1003.2	Medical Microbiology
1866	pub.1131920383	grid.1003.2	Medical and Health Sciences
1867	pub.1131920383	grid.5252.0	Medical Microbiology
1868	pub.1131920383	grid.5252.0	Medical and Health Sciences
1869	pub.1131920383	grid.7400.3	Medical Microbiology
1870	pub.1131920383	grid.7400.3	Medical and Health Sciences
1871	pub.1131920383	grid.424247.3	Medical Microbiology
1872	pub.1131920383	grid.424247.3	Medical and Health Sciences
1873	pub.1132018186	grid.1957.a	Good Health and Well Being
1874	pub.1132018186	grid.1957.a	Clinical Sciences
1875	pub.1132018186	grid.1957.a	Medical and Health Sciences
1876	pub.1132018186	grid.13648.38	Good Health and Well Being
1877	pub.1132018186	grid.13648.38	Clinical Sciences
1878	pub.1132018186	grid.13648.38	Medical and Health Sciences
1879	pub.1132018186	grid.412581.b	Good Health and Well Being
1880	pub.1132018186	grid.412581.b	Clinical Sciences
1881	pub.1132018186	grid.412581.b	Medical and Health Sciences
1882	pub.1132023093	grid.411482.a	Clinical Sciences
1883	pub.1132023093	grid.411482.a	Medical and Health Sciences
1884	pub.1132023093	grid.450002.3	Clinical Sciences
1885	pub.1132023093	grid.450002.3	Medical and Health Sciences
1886	pub.1132023093	grid.254250.4	Clinical Sciences
1887	pub.1132023093	grid.254250.4	Medical and Health Sciences
1888	pub.1132023093	grid.214431.1	Clinical Sciences
1889	pub.1132023093	grid.214431.1	Medical and Health Sciences
1890	pub.1132023093	grid.273271.2	Clinical Sciences
1891	pub.1132023093	grid.273271.2	Medical and Health Sciences
1892	pub.1132023093	grid.17063.33	Clinical Sciences
1893	pub.1132023093	grid.17063.33	Medical and Health Sciences
1894	pub.1132023093	grid.155956.b	Clinical Sciences
1895	pub.1132023093	grid.155956.b	Medical and Health Sciences
1896	pub.1132023093	grid.9657.d	Clinical Sciences
1897	pub.1132023093	grid.9657.d	Medical and Health Sciences
1898	pub.1132023093	grid.32224.35	Clinical Sciences
1899	pub.1132023093	grid.32224.35	Medical and Health Sciences
1900	pub.1132023093	grid.259828.c	Clinical Sciences
1901	pub.1132023093	grid.259828.c	Medical and Health Sciences
1902	pub.1132023093	grid.24827.3b	Clinical Sciences
1903	pub.1132023093	grid.24827.3b	Medical and Health Sciences
1904	pub.1132023093	grid.417778.a	Clinical Sciences
1905	pub.1132023093	grid.417778.a	Medical and Health Sciences
1906	pub.1132023093	grid.5373.2	Clinical Sciences
1907	pub.1132023093	grid.5373.2	Medical and Health Sciences
1908	pub.1132023093	grid.412116.1	Clinical Sciences
1909	pub.1132023093	grid.412116.1	Medical and Health Sciences
1910	pub.1132023093	grid.15496.3f	Clinical Sciences
1911	pub.1132023093	grid.15496.3f	Medical and Health Sciences
1912	pub.1132023093	grid.416868.5	Clinical Sciences
1913	pub.1132023093	grid.416868.5	Medical and Health Sciences
1914	pub.1132023093	grid.11696.39	Clinical Sciences
1915	pub.1132023093	grid.11696.39	Medical and Health Sciences
1916	pub.1132023093	grid.411095.8	Clinical Sciences
1917	pub.1132023093	grid.411095.8	Medical and Health Sciences
1918	pub.1132023093	grid.38142.3c	Clinical Sciences
1919	pub.1132023093	grid.38142.3c	Medical and Health Sciences
1920	pub.1132023093	grid.26009.3d	Clinical Sciences
1921	pub.1132023093	grid.26009.3d	Medical and Health Sciences
1922	pub.1132023093	grid.10438.3e	Clinical Sciences
1923	pub.1132023093	grid.10438.3e	Medical and Health Sciences
1924	pub.1132023093	grid.239395.7	Clinical Sciences
1925	pub.1132023093	grid.239395.7	Medical and Health Sciences
1926	pub.1132023093	grid.411702.1	Clinical Sciences
1927	pub.1132023093	grid.411702.1	Medical and Health Sciences
1928	pub.1132023093	grid.411582.b	Clinical Sciences
1929	pub.1132023093	grid.411582.b	Medical and Health Sciences
1930	pub.1132023093	grid.416870.c	Clinical Sciences
1931	pub.1132023093	grid.416870.c	Medical and Health Sciences
1932	pub.1132023093	grid.7489.2	Clinical Sciences
1933	pub.1132023093	grid.7489.2	Medical and Health Sciences
1934	pub.1132023093	grid.428620.a	Clinical Sciences
1935	pub.1132023093	grid.428620.a	Medical and Health Sciences
1936	pub.1132036996	grid.5802.f	Pharmacology and Pharmaceutical Sciences
1937	pub.1132036996	grid.5802.f	Medical and Health Sciences
1938	pub.1132036996	grid.216499.1	Pharmacology and Pharmaceutical Sciences
1939	pub.1132036996	grid.216499.1	Medical and Health Sciences
1940	pub.1132036996	grid.83440.3b	Pharmacology and Pharmaceutical Sciences
1941	pub.1132036996	grid.83440.3b	Medical and Health Sciences
1942	pub.1132036996	grid.419093.6	Pharmacology and Pharmaceutical Sciences
1943	pub.1132036996	grid.419093.6	Medical and Health Sciences
1944	pub.1132036996	grid.5252.0	Pharmacology and Pharmaceutical Sciences
1945	pub.1132036996	grid.5252.0	Medical and Health Sciences
1946	pub.1132062920	grid.189509.c	Good Health and Well Being
1947	pub.1132062920	grid.189509.c	Cardiorespiratory Medicine and Haematology
1948	pub.1132062920	grid.189509.c	Medical and Health Sciences
1949	pub.1132062920	grid.8756.c	Good Health and Well Being
1950	pub.1132062920	grid.8756.c	Cardiorespiratory Medicine and Haematology
1951	pub.1132062920	grid.8756.c	Medical and Health Sciences
1952	pub.1132062920	grid.452396.f	Good Health and Well Being
1953	pub.1132062920	grid.452396.f	Cardiorespiratory Medicine and Haematology
1954	pub.1132062920	grid.452396.f	Medical and Health Sciences
1955	pub.1132062920	grid.415739.d	Good Health and Well Being
1956	pub.1132062920	grid.415739.d	Cardiorespiratory Medicine and Haematology
1957	pub.1132062920	grid.415739.d	Medical and Health Sciences
1958	pub.1132062920	grid.31410.37	Good Health and Well Being
1959	pub.1132062920	grid.31410.37	Cardiorespiratory Medicine and Haematology
1960	pub.1132062920	grid.31410.37	Medical and Health Sciences
1961	pub.1132062920	grid.418905.1	Good Health and Well Being
1962	pub.1132062920	grid.418905.1	Cardiorespiratory Medicine and Haematology
1963	pub.1132062920	grid.418905.1	Medical and Health Sciences
1964	pub.1132062920	grid.261331.4	Good Health and Well Being
1965	pub.1132062920	grid.261331.4	Cardiorespiratory Medicine and Haematology
1966	pub.1132062920	grid.261331.4	Medical and Health Sciences
1967	pub.1132062920	grid.476904.8	Good Health and Well Being
1968	pub.1132062920	grid.476904.8	Cardiorespiratory Medicine and Haematology
1969	pub.1132062920	grid.476904.8	Medical and Health Sciences
1970	pub.1132062920	grid.6363.0	Good Health and Well Being
1971	pub.1132062920	grid.6363.0	Cardiorespiratory Medicine and Haematology
1972	pub.1132062920	grid.6363.0	Medical and Health Sciences
1973	pub.1132063999	grid.144767.7	Cardiorespiratory Medicine and Haematology
1974	pub.1132063999	grid.144767.7	Medical and Health Sciences
1975	pub.1132063999	grid.4708.b	Cardiorespiratory Medicine and Haematology
1976	pub.1132063999	grid.4708.b	Medical and Health Sciences
1977	pub.1132108378	grid.4991.5	Statistics
1978	pub.1132108378	grid.4991.5	Mathematical Sciences
1979	pub.1132108762	grid.425396.f	Immunology
1980	pub.1132108762	grid.425396.f	Medical Microbiology
1981	pub.1132108762	grid.425396.f	Medical and Health Sciences
1982	pub.1132108762	grid.411088.4	Immunology
1983	pub.1132108762	grid.411088.4	Medical Microbiology
1984	pub.1132108762	grid.411088.4	Medical and Health Sciences
1985	pub.1132108762	grid.418010.c	Immunology
1986	pub.1132108762	grid.418010.c	Medical Microbiology
1987	pub.1132108762	grid.418010.c	Medical and Health Sciences
1988	pub.1132109384	grid.446166.7	Clinical Sciences
1989	pub.1132109384	grid.446166.7	Medical and Health Sciences
1990	pub.1132109384	grid.448878.f	Clinical Sciences
1991	pub.1132109384	grid.448878.f	Medical and Health Sciences
1992	pub.1132109384	grid.465277.5	Clinical Sciences
1993	pub.1132109384	grid.465277.5	Medical and Health Sciences
1994	pub.1132109384	grid.446083.d	Clinical Sciences
1995	pub.1132109384	grid.446083.d	Medical and Health Sciences
1996	pub.1132127717	grid.275559.9	Good Health and Well Being
1997	pub.1132127717	grid.275559.9	Clinical Sciences
1998	pub.1132127717	grid.275559.9	Medical and Health Sciences
1999	pub.1132127717	grid.469999.2	Good Health and Well Being
2000	pub.1132127717	grid.469999.2	Clinical Sciences
2001	pub.1132127717	grid.469999.2	Medical and Health Sciences
2002	pub.1132127717	grid.4488.0	Good Health and Well Being
